Center Name,Center ID,District,District ID,PIN Code,State,Paid/Free,Minimum Age,Vaccine,Dose Capacity,Predicted Time Range,25-May,26-May,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,03-Jun,04-Jun,05-Jun,06-Jun,07-Jun,08-Jun,09-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,01-Jul,02-Jul,03-Jul,04-Jul,05-Jul,06-Jul,07-Jul,08-Jul,09-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul,15-Jul,16-Jul,17-Jul,18-Jul,19-Jul,20-Jul,21-Jul,22-Jul,23-Jul,24-Jul,25-Jul,26-Jul,27-Jul,28-Jul,29-Jul,30-Jul,31-Jul,01-Aug,02-Aug,03-Aug,04-Aug,05-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,16-Aug,17-Aug,18-Aug,19-Aug,20-Aug,21-Aug,22-Aug,23-Aug,24-Aug,25-Aug,26-Aug,27-Aug,28-Aug,29-Aug,30-Aug,31-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barara Phc Bichpuri 18 TO 44 Y,714643,Agra,622,283105,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basai Arela Phc 18 TO 44 YR,714825,Agra,622,283123,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:15,Prev,Prev,,09:16,Prev,22:34,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,13-Jun 10-40,14-Jun 18-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNMC Agra Covaxin 18 To 44 Yr,702544,Agra,622,282002,Uttar Pradesh,Free,18,COVAXIN,400,,,,,,,,,,,,,,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,,14-Jun 23-18,,13-Jun 10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dahtora Phc SUNARI 18 TO 44 YR,714633,Agra,622,283105,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundukatra UPHC 18 TO 44 Yr,708386,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMUNAPAR UPHC 18 TO 44 Yr,708447,Agra,622,282007,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIKANDRA UPHC 18 TO 44 Yr,708374,Agra,622,282007,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,13-Jun 10-29,13-Jun 10-29,13-Jun 10-29,13-Jun 10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doora Phc 18 TO 44 YR,714788,Agra,622,283110,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC MANTOLA 18 TO 44 YR,702406,Agra,622,282003,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Kheragarh 18 To 44 Yr,697249,Agra,622,283121,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC VIBHAV NAGAR 18 TO 44 YR,702386,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 11-31,06-Jun 11-31,06-Jun 11-31,06-Jun 11-31,06-Jun 11-31,06-Jun 11-31,,,13-Jun 10-19,13-Jun 10-19,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kagarol Phc Kheragarh 18TO44YR,714797,Agra,622,283121,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:15,Prev,Prev,,09:16,Prev,22:28,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-40,14-Jun 18-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Anwalkheda 18 To 44 Yr,697238,Agra,622,283201,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC DEORIROAD 18 TO 44 Yr,708459,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Saiyan 18 To 44 Yr,697253,Agra,622,283124,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,13-Jun 10-24,13-Jun 10-24,13-Jun 10-24,13-Jun 10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Bah 18 To 44 Yr,697228,Agra,622,283104,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kurra ChittarPur Phc 18 TO44 Y,714854,Agra,622,282009,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:15,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barhan Phc Etmadpur 18 TO 44 Y,714656,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jainagar Phc 18 TO 44 YR,714859,Agra,622,283125,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:15,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seha Phc 18 TO 44 YR,714827,Agra,622,283123,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:15,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamani Phc Khandoli 18 TO 44YR,714818,Agra,622,283126,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:15,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Achnera 18 To 44 Yr,697225,Agra,622,283101,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAJGANJ UPHC 18 TO 44 Yr,708420,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-28,,13-Jun 10-29,13-Jun 10-29,13-Jun 10-29,13-Jun 10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC Motimahal 18 To 44,702500,Agra,622,282006,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,,,,,10:11,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,13-Jun 10-09,13-Jun 10-09,13-Jun 10-09,13-Jun 10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC NAI KI SARAI 18 TO 44 YR,702397,Agra,622,282006,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajijpur HWC BichpurI 18 TO 44Y,715136,Agra,622,282010,Uttar Pradesh,Free,18,COVISHIELD,200,,,,08:21,Prev,Prev,,10:32,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-35,13-Jun 10-40,13-Jun 10-40,13-Jun 10-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Etmadpur 18 To 44 Yr,697232,Agra,622,283202,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC NAGLA BUDI 18 T0 44,702392,Agra,622,282005,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC ISLAMNAGAR 18 TO 44 Yr,708453,Agra,622,282006,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GADIYA PRATAPPURA PHC 18TO44 Y,714872,Agra,622,283114,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:21,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bichaula Phc Bah 18 TO 44 YR,714574,Agra,622,283111,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saraindhi Phc Jagner 18 To 44,714792,Agra,622,283115,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EKLAVYA STADIUM 18 To 44 Yr,722110,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,09:21,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC HARIPARVAT EAST 18 TO 44,708398,Agra,622,282004,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,13-Jun 10-29,13-Jun 10-29,13-Jun 10-29,13-Jun 10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Akola 18 To 44 Yr,697227,Agra,622,283102,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,06-Jun 10-06,,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,13-Jun 10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHC SEMRI 18 TO 44 YR,714608,Agra,622,283125,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:21,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC BALKESHWAR 18 TO 44 Yr,708431,Agra,622,282004,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:16,,,10:21,Prev,Prev,,,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HANSELA PHC ACHNERA 18 To 44 Y,714564,Agra,622,283101,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANMTC 18 To 44 Yr,697223,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,,,10:11,Prev,Prev,Prev,,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,,13-Jun 10-35,13-Jun 10-45,13-Jun 10-45,13-Jun 10-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sadhan Phc Achnera 18 To 44 Yr,714557,Agra,622,283102,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Runkata Phc Achnera 18 To 44 Y,714549,Agra,622,282007,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khera Devidas Phc Bah 18 TO 44,714587,Agra,622,283104,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:10,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPHC SEWLA 18 TO 44 YR,702401,Agra,622,282001,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHC Jaitpur Kalan 18 To 44 Yr,697241,Agra,622,283114,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,13-Jun 10-24,13-Jun 10-24,13-Jun 10-24,13-Jun 10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaurangahar Phc 18 TO 44 Yr,714875,Agra,622,283114,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:21,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naugaon Phc 18 TO 44 Yr,714865,Agra,622,283114,Uttar Pradesh,Free,18,COVISHIELD,100,,,,08:21,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
