,Center Name,Center ID,District,District ID,PIN Code,State,Paid/Free,Minimum Age,Vaccine,Dose Capacity,Predicted Time Range,25-May,26-May,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,03-Jun,04-Jun,05-Jun,06-Jun,07-Jun,08-Jun,09-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,01-Jul,02-Jul,03-Jul,04-Jul,05-Jul,06-Jul,07-Jul,08-Jul,09-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul,15-Jul,16-Jul,17-Jul,18-Jul,19-Jul,20-Jul,21-Jul,22-Jul,23-Jul,24-Jul,25-Jul,26-Jul,27-Jul,28-Jul,29-Jul,30-Jul,31-Jul,01-Aug,02-Aug,03-Aug,04-Aug,05-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,16-Aug,17-Aug,18-Aug,19-Aug,20-Aug,21-Aug,22-Aug,23-Aug,24-Aug,25-Aug,26-Aug,27-Aug,28-Aug,29-Aug,30-Aug,31-Aug,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170
7486,Schumacher Institute 18 To 44,702258,Lucknow,670,226028,Uttar Pradesh,Free,18,COVISHIELD,500,,,,,,,,10:48,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,UPHC Naka 18 To 44,702300,Lucknow,670,226004,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488,PHC JUGGAUR LUCKNOW 18 T0 44,713325,Lucknow,670,226201,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:27,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,Malihabad CHC LUCKNOW 18 To 44,702271,Lucknow,670,226102,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:37,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490,Balrampur Hospital 18 To 44,692122,Lucknow,670,226018,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,10:21,Prev,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,Dr SPM Hospital 18 To 44,692465,Lucknow,670,226001,Uttar Pradesh,Free,18,COVISHIELD,500,,,,,,,,10:27,Prev,Prev,Prev,Prev,Prev,,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,13-Jun 20-18,13-Jun 20-18,13-Jun 11-01,13-Jun 11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492,Brd Hospital Mahanagar 18 To44,692521,Lucknow,670,226006,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,,,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,UPHC Nilmatha 18 To 44,702301,Lucknow,670,226002,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,Aliganj UCHC 18 To 44,697288,Lucknow,670,226024,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,RMLIMS LUCKNOW 18 To 44,692536,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,16:47,Prev,Prev,10:11,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496,KD Singh BabuStadium 18 Site 2,720757,Lucknow,670,226001,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,,10:21,Prev,Prev,Prev,,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7497,UPHC Rajendra Nagar 18 To 44,702305,Lucknow,670,226004,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498,UPHC Khurram Nagar 18 To 44,702296,Lucknow,670,226022,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,UPHC Suggamau Lucknow 18 To 44,708540,Lucknow,670,226016,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,,,,,10:16,,,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,UPHC Sadar Lucknow 18 To 44,702308,Lucknow,670,226002,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501,LBRN Hospital Lko 18 To 44,692553,Lucknow,670,226005,Uttar Pradesh,Free,18,COVISHIELD,500,,,,,,,,,10:53,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,,,06-Jun 10-28,,,13-Jun 20-13,13-Jun 20-18,13-Jun 10-56,13-Jun 20-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7502,NR Div Hosp. Charbagh 18 To 44,708556,Lucknow,670,226002,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,06-Jun 10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503,Ekana Stadium 18 To 44 Site-5,720730,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,,10:11,Prev,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7504,Mohanlalganj CHC LKO 18 To 44,702272,Lucknow,670,226301,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:32,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,Ekana Stadium 18 To 44 Site-4,720727,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,,10:11,Prev,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7506,UPHC Jiamau 18 To 44,702294,Lucknow,670,226001,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,11:14,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7507,UPHC Sewa Sadan Lko 18 To 44,702310,Lucknow,670,226003,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:16,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7508,G G S Sports College 18 To 44,702264,Lucknow,670,226026,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:48,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-40,13-Jun 10-40,13-Jun 10-40,13-Jun 10-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509,Gosaiganj CHC LUCKNOW 18 To 44,697284,Lucknow,670,226501,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,22:22,,10:32,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-49,06-Jun 10-54,06-Jun 10-59,06-Jun 10-59,06-Jun 10-59,06-Jun 10-59,,13-Jun 20-18,13-Jun 11-17,13-Jun 20-23,13-Jun 11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7510,UPHC Khargapur 18 To 44,702295,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:11,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,06-Jun 10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7511,Mall CHC LUCKNOW 18 To 44,702260,Lucknow,670,226104,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:32,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,06-Jun 10-33,,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,13-Jun 10-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7512,RSM Combined Hospital 18 To 44,702288,Lucknow,670,226201,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,10:21,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,13-Jun 10-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513,T.B Hospital Lucknow 18 To 44,702290,Lucknow,670,226003,Uttar Pradesh,Free,18,COVISHIELD,500,,,,22:39,,,,10:27,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,13-Jun 10-51,13-Jun 10-51,13-Jun 10-51,13-Jun 10-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,Ekana Stadium 18 To 44 Site-7,720736,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,10:11,Prev,Prev,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7515,Sarojni Nagar CHC LKO 18 To 44,697279,Lucknow,670,226008,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,,,,,,10:27,,06-Jun 10-28,,,,06-Jun 10-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7516,KGMU Lucknow 18 To 44,692527,Lucknow,670,226003,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,10:27,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-59,06-Jun 10-59,06-Jun 10-59,06-Jun 10-59,06-Jun 10-59,06-Jun 10-59,,13-Jun 10-51,13-Jun 10-51,13-Jun 10-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7517,Ekana Stadium 18 To 44 Site-3,720726,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,,10:11,Prev,Prev,Prev,,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,06-Jun 10-44,,13-Jun 10-51,13-Jun 10-51,13-Jun 10-51,13-Jun 10-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,Alambagh UCHC Lucknow 18 To 44,702256,Lucknow,670,226005,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,,10:21,Prev,Prev,Prev,Prev,,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,Chota Imambara 18 To 44 Site-3,720765,Lucknow,670,226003,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,10:16,Prev,Prev,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,KD Singh BabuStadium 18 Site 1,720760,Lucknow,670,226001,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,,10:21,Prev,Prev,Prev,,,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,13-Jun 10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521,UPHC IIM Road 18 To 44,702292,Lucknow,670,226201,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,06-Jun 10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7522,NER Hosp Badshahnagar 18 To 44,702286,Lucknow,670,226006,Uttar Pradesh,Free,18,COVISHIELD,200,,,,,,,,,10:37,Prev,Prev,Prev,Prev,,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,13-Jun 20-13,13-Jun 20-23,13-Jun 20-23,13-Jun 20-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7523,Ekana Stadium 18 To 44 Site-9,720739,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,10:11,Prev,Prev,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,PHC NIGOHA LUCKNOW 18 T0 44,713344,Lucknow,670,226302,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:37,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,06-Jun 10-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,PHC Ganga Ganj LKO 18 T0 44,713336,Lucknow,670,226501,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,10:32,Prev,Prev,Prev,Prev,Prev,,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,06-Jun 10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,ABHIBHAVAK SPECIAL -01 (18-44),722674,Lucknow,670,226003,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,,13:10,13:37,18:21,16:44,,06-Jun 11-04,07-Jun 21-55,08-Jun 18-55,09-Jun 15-13,10-Jun 16-05,11-Jun 17-32,,,14-Jun 12-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,ABHIBHAVAK SPECIAL- 02 (18-44),722678,Lucknow,670,226001,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,15:07,13:15,13:37,18:21,16:49,,,07-Jun 21-55,08-Jun 18-55,09-Jun 15-13,10-Jun 16-05,11-Jun 17-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7528,UPHC Sewa Sadan,567230,Lucknow,670,226003,Uttar Pradesh,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,Ekana Stadium 18 To 44 Site-10,720742,Lucknow,670,226010,Uttar Pradesh,Free,18,COVISHIELD,300,,,,,,,,,21:15,Prev,Prev,Prev,Prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
