,Center Name,District,District ID
23836,CHC KAIMGANJ,Farrukhabad,647
23837,CHC KAMALGANJ,Farrukhabad,647
23838,CHC KAMPIL,Farrukhabad,647
23839,CHC MOHAMDABAD,Farrukhabad,647
23840,CHC NAWABGANJ FKD,Farrukhabad,647
23841,CHC SHAMSABAD FKD,Farrukhabad,647
23842,CIVIL HOSPITAL LINJIGANJ 01,Farrukhabad,647
23843,CIVIL HOSPITAL LINJIGANJ 02,Farrukhabad,647
23844,DR RML FEMALE HOSPITAL,Farrukhabad,647
23845,DR RML MALE HOSPITAL,Farrukhabad,647
23846,HWC AMAIYAPUR,Farrukhabad,647
23847,HWC BARAI,Farrukhabad,647
23848,HWC BHOJPUR,Farrukhabad,647
23849,HWC DUBARI,Farrukhabad,647
23850,HWC GADANPUR DEVRAJPUR,Farrukhabad,647
23851,HWC KARANPUR DATT,Farrukhabad,647
23852,HWC KATRI SATHRA,Farrukhabad,647
23853,HWC KHANDAULI,Farrukhabad,647
23854,HWC KUBERPUR KUDRA,Farrukhabad,647
23855,HWC LEELAPUR,Farrukhabad,647
23856,HWC MADAL SHANKARPUR,Farrukhabad,647
23857,HWC MAHOI,Farrukhabad,647
23858,HWC MAI RASHIDPUR,Farrukhabad,647
23859,HWC MANPATTI,Farrukhabad,647
23860,HWC MASENI,Farrukhabad,647
23861,HWC MEDPUR,Farrukhabad,647
23862,HWC MEHRUPUR BEZAL,Farrukhabad,647
23863,HWC NAGLA HUSA,Farrukhabad,647
23864,HWC PAPIYAPUR,Farrukhabad,647
23865,HWC PILKHANA,Farrukhabad,647
23866,HWC RAJENDRA NAGAR,Farrukhabad,647
23867,HWC RAJIPUR,Farrukhabad,647
23868,HWC RANUKHEDA,Farrukhabad,647
23869,HWC SHEKPUR,Farrukhabad,647
23870,HWC SINGHIRAMPUR,Farrukhabad,647
23871,HWC SITAULI,Farrukhabad,647
23872,HWC SIWARA KHAS,Farrukhabad,647
23873,HWC UBRIKHERA,Farrukhabad,647
23874,MAYA HOSPITAL,Farrukhabad,647
23875,MILITARY HOSPITAL FATEHGARH,Farrukhabad,647
23876,PHC ACHARIYA BAKARPUR,Farrukhabad,647
23877,PHC AMRITPUR 01,Farrukhabad,647
23878,PHC BARKHEDA,Farrukhabad,647
23879,PHC BILSARI,Farrukhabad,647
23880,PHC CHILSARA,Farrukhabad,647
23881,PHC DARAURA,Farrukhabad,647
23882,PHC DHEERPUR,Farrukhabad,647
23883,PHC JAHANGANJ,Farrukhabad,647
23884,PHC JARARI,Farrukhabad,647
23885,PHC JITHOLI,Farrukhabad,647
23886,PHC KUNAKHEDA,Farrukhabad,647
23887,PHC NIYAMATPUR THAKURAN,Farrukhabad,647
23888,PHC PAKHNA,Farrukhabad,647
23889,PHC PASIYAAPUR,Farrukhabad,647
23890,PHC PIPERGAON,Farrukhabad,647
23891,PHC PITHNAPUR,Farrukhabad,647
23892,PHC ROSHANABAD,Farrukhabad,647
23893,PHC SABALPUR,Farrukhabad,647
23894,PHC SANKISA,Farrukhabad,647
23895,PHC SIROLI,Farrukhabad,647
23896,PHC TAJPUR FKD,Farrukhabad,647
23897,THE CARE HOSPITAL FARRUKHBAD,Farrukhabad,647
23898,UPHC BHOLEPUR,Farrukhabad,647
23899,UPHC RAKABGANJ,Farrukhabad,647
23900,UPHC SAHABGANJ,Farrukhabad,647
23901,UPHC SAHABGANJ 02,Farrukhabad,647
23902,AIRAYAN MASAYAK PHC,Fatehpur,648
23903,AMAULI 1,Fatehpur,648
23904,AMAULI 2,Fatehpur,648
23905,APHC LATIFPUR,Fatehpur,648
23906,ASOTHER,Fatehpur,648
23907,BAHUA PHC,Fatehpur,648
23908,BAHUWA PHC 2,Fatehpur,648
23909,BHADHWA PHC,Fatehpur,648
23910,BHAKHRNA HWC VIJAIPUR,Fatehpur,648
23911,BHITAURA PHC,Fatehpur,648
23912,BINDKI CHC 2,Fatehpur,648
23913,CHANDPUR APHC,Fatehpur,648
23914,CHC GAJIPUR NEW 1,Fatehpur,648
23915,CHC HATHGAM,Fatehpur,648
23916,CHC KHAKHRERU 1,Fatehpur,648
23917,CHC SARAI KHALIS 1,Fatehpur,648
23918,CHC SARAI KHALIS 2,Fatehpur,648
23919,CHC-GAJIPUR,Fatehpur,648
23920,CHIVLAHA PHC,Fatehpur,648
23921,DEOMAI PHC 1,Fatehpur,648
23922,DHATA CHC 1,Fatehpur,648
23923,DHIGHARUWA,Fatehpur,648
23924,EKARI HASWA,Fatehpur,648
23925,GADHA PHC,Fatehpur,648
23926,GAUTI PHC,Fatehpur,648
23927,GUNEER,Fatehpur,648
23928,HAJIPURGANJ CHC,Fatehpur,648
23929,HAJIPURGANJ CHC COVAXIN 2,Fatehpur,648
23930,HUSAINGANJ 1,Fatehpur,648
23931,HUSAINGANJ 2,Fatehpur,648
23932,ITALI PHC,Fatehpur,648
23933,JAHANABAD CHC 2,Fatehpur,648
23934,JAHANABAD CHC ONE,Fatehpur,648
23935,KHAGA 1,Fatehpur,648
23936,KHAGA 2,Fatehpur,648
23937,KISHANPUR PHC,Fatehpur,648
23938,KOT APHC,Fatehpur,648
23939,KUSUMBHI PHC,Fatehpur,648
23940,MADRAO,Fatehpur,648
23941,MAWAI PHC,Fatehpur,648
23942,MUTTAUR PHC,Fatehpur,648
23943,PAULI PHC,Fatehpur,648
23944,PHC KHAJUHA 1,Fatehpur,648
23945,PHC TELIYANI,Fatehpur,648
23946,PPC FATEHPUR,Fatehpur,648
23947,SAHILI,Fatehpur,648
23948,SARKANDI PHC,Fatehpur,648
23949,SATO PHC,Fatehpur,648
23950,SAWAT PHC,Fatehpur,648
23951,THARIYAON CHC,Fatehpur,648
23952,TIKRI APHC,Fatehpur,648
23953,VIJAIPUR PHC,Fatehpur,648
23954,VIJAIPUR PHC 2,Fatehpur,648
23955,BAIRAI COVAXIN,Firozabad,649
23956,CHC ARAON 18 TO 44 AGE,Firozabad,649
23957,CHC DHANPURA 18 TO 44 AGE,Firozabad,649
23958,CHC EKA 18 TO 44 AGE,Firozabad,649
23959,CHC SIRSAGANJ 18 TO 44 AGE,Firozabad,649
23960,DAKHINARA COVAXIN,Firozabad,649
23961,DHM 18 TO 44 AGE,Firozabad,649
23962,DHM 60 YRS,Firozabad,649
23963,EKKA CHC 2,Firozabad,649
23964,FARIHA KHAIRGARH,Firozabad,649
23965,GADUMA,Firozabad,649
23966,HWC ASAN,Firozabad,649
23967,HWC BANWARA 1,Firozabad,649
23968,HWC DIHULI,Firozabad,649
23969,HWC GARHI BHAKTI,Firozabad,649
23970,HWC KAYTHA,Firozabad,649
23971,HWC MADAI 1,Firozabad,649
23972,HWC PARAULI 1,Firozabad,649
23973,ITAULI COVAXIN,Firozabad,649
23974,JASRANA CHC,Firozabad,649
23975,KAPAWALI KOTLA,Firozabad,649
23976,KHAIRGARH COVAXIN,Firozabad,649
23977,NAIPAUL KOTLA,Firozabad,649
23978,NPHC BILTIGARH COVAXIN,Firozabad,649
23979,NPHC HUSAINPUR BAIJUA,Firozabad,649
23980,NPHC KARHARA,Firozabad,649
23981,NPHC KATENA HARSHA,Firozabad,649
23982,NPHC KAURARA BUJURG,Firozabad,649
23983,NPHC KUSHIYARI,Firozabad,649
23984,NPHC SEENGEMAI,Firozabad,649
23985,OM HOSPITAL FIROZABAD,Firozabad,649
23986,PHC KOTLA,Firozabad,649
23987,SIRSAGANJ CHC COVAXINE,Firozabad,649
23988,SUB CENTER DUGNA,Firozabad,649
23989,SUB CENTER SOTHRA,Firozabad,649
23990,THANUMAI COVAXIN,Firozabad,649
23991,UPHC SAILAI,Firozabad,649
23992,18 YEARS G.I.M.S,Gautam Buddha Nagar,650
23993,APHC MAKODA,Gautam Buddha Nagar,650
23994,APOLLO HOSPITALS PVT,Gautam Buddha Nagar,650
23995,CHC BADALPUR,Gautam Buddha Nagar,650
23996,CHC BISRAKH,Gautam Buddha Nagar,650
23997,ESIC NOIDA,Gautam Buddha Nagar,650
23998,FORTIS HOSPITAL PVT,Gautam Buddha Nagar,650
23999,G I M S,Gautam Buddha Nagar,650
24000,GHODI BHACHEDA HWC,Gautam Buddha Nagar,650
24001,HWC CHAUROLI,Gautam Buddha Nagar,650
24002,KOT HWC DADRI,Gautam Buddha Nagar,650
24003,MAX MULTISPECIALITY CENTRE,Gautam Buddha Nagar,650
24004,N T PC,Gautam Buddha Nagar,650
24005,PHC BAROLA,Gautam Buddha Nagar,650
24006,PHC BISRAKH,Gautam Buddha Nagar,650
24007,PHC DANKAUR 45 YEARS,Gautam Buddha Nagar,650
24008,PHC JEWAR,Gautam Buddha Nagar,650
24009,SAINTHALI HWC DADRI,Gautam Buddha Nagar,650
24010,UPHC CHIPIYANA,Gautam Buddha Nagar,650
24011,UPHC HOSHIYARPUR,Gautam Buddha Nagar,650
24012,UPHC RAIPUR,Gautam Buddha Nagar,650
24013,UPHC SARFABAD,Gautam Buddha Nagar,650
24014,UPHC SURAJPUR,Gautam Buddha Nagar,650
24015,APHC ATOR,Ghaziabad,651
24016,APHC BAMHETA,Ghaziabad,651
24017,APHC BHOVAPUR,Ghaziabad,651
24018,APHC FARIDNAGAR,Ghaziabad,651
24019,APHC MANDOLA,Ghaziabad,651
24020,APHC TALHETA,Ghaziabad,651
24021,CHC DASNA 18 TO 44,Ghaziabad,651
24022,DASNA CHC 1,Ghaziabad,651
24023,DWH 18 TO 44,Ghaziabad,651
24024,MAX HOSPITAL VAISHALI-1,Ghaziabad,651
24025,UPHC CARTE (SHASTRINAGAR),Ghaziabad,651
24026,UPHC KHODA GAON,Ghaziabad,651
24027,UPHC MAHARAJPUR 18 TO 44,Ghaziabad,651
24028,CHC BARACHAWAR HOSPITAL,Ghazipur,652
24029,CHC BARUIN HOSPITAL,Ghazipur,652
24030,CHC BHADAURA HOSPITAL,Ghazipur,652
24031,CHC BIRNO HOSPITAL,Ghazipur,652
24032,CHC GONDOUR HOSPITAL,Ghazipur,652
24033,CHC JAKHANIA HOSPITAL,Ghazipur,652
24034,CHC KARANDA HOSPITAL,Ghazipur,652
24035,CHC KASIMABAD HOSPITAL,Ghazipur,652
24036,CHC KHANPUR HOSPITAL,Ghazipur,652
24037,CHC MANIHARI HOSPITAL,Ghazipur,652
24038,CHC REOTIPUR HOSPITAL,Ghazipur,652
24039,CHC SADAT HOSPITAL,Ghazipur,652
24040,CHC SAIDPUR HOSPITAL,Ghazipur,652
24041,CHC SUBHAKHARPUR HOSPITAL,Ghazipur,652
24042,DISTRICT HOSPITAL GORABAZAR,Ghazipur,652
24043,DISTT WOMAN HOSPITAL MISHRBAZA,Ghazipur,652
24044,PHC ABHAIPUR HOSPITAL,Ghazipur,652
24045,PHC ALAWALPUR HOSPITAL COX,Ghazipur,652
24046,PHC ANAUNI HOSPITAL,Ghazipur,652
24047,PHC ANDHAU HOSPITAL COX,Ghazipur,652
24048,PHC ASAWAR HOSPITAL COX,Ghazipur,652
24049,PHC AVISAHAN HOSPITAL,Ghazipur,652
24050,PHC BADSARA HOSPITAL,Ghazipur,652
24051,PHC BAHADURGANJ HOSPITAL,Ghazipur,652
24052,PHC BALAPUR HOSPITAL,Ghazipur,652
24053,PHC BARA HOSPITAL COX,Ghazipur,652
24054,PHC BARESAR HOSPITAL,Ghazipur,652
24055,PHC BARHAT HOSPITAL,Ghazipur,652
24056,PHC BARTAR HOSPITAL COX,Ghazipur,652
24057,PHC BASU CHACK HOSPITAL,Ghazipur,652
24058,PHC BETABAR HOSPITAL COX,Ghazipur,652
24059,PHC BHEEMAPAR HOSPITAL COX,Ghazipur,652
24060,PHC BOGANA HOSPITAL COX,Ghazipur,652
24061,PHC DARWAL HOSPITAL,Ghazipur,652
24062,PHC DEDGAWA HOSPITAL COX,Ghazipur,652
24063,PHC DEOKALI HOSPITAL,Ghazipur,652
24064,PHC DEVCHANDPUR HOSPITAL,Ghazipur,652
24065,PHC DEWAL HOSPITAL,Ghazipur,652
24066,PHC DEWITHA HOSPITAL,Ghazipur,652
24067,PHC DHARMAGATPUR HOSPITAL,Ghazipur,652
24068,PHC DILDAR NAGAR HOSPITAL,Ghazipur,652
24069,PHC GAHMAR HOSPITAL,Ghazipur,652
24070,PHC GORKHA HOSPITAL COX,Ghazipur,652
24071,PHC HATHIYARAM HOSPITAL COX,Ghazipur,652
24072,PHC JANGIPUR HOSPITAL,Ghazipur,652
24073,PHC KHATABPUR HOSPITAL,Ghazipur,652
24074,PHC KUSHMI KALA HOSPITAL,Ghazipur,652
24075,PHC LAHURAPUR HOSPITAL,Ghazipur,652
24076,PHC MAINPUR HOSPITAL COX,Ghazipur,652
24077,PHC MALIKPURA HOSPITAL,Ghazipur,652
24078,PHC MARDAH HOSPITAL,Ghazipur,652
24079,PHC MATEHU HOSPITAL,Ghazipur,652
24080,PHC MEDNIPUR HOSPITAL,Ghazipur,652
24081,PHC MIRZAPUR HOSPITAL,Ghazipur,652
24082,PHC NAGSAR HOSPITAL,Ghazipur,652
24083,PHC NANDGANJ HOSPITAL,Ghazipur,652
24084,PHC NAYAKDIH HOSPITAL,Ghazipur,652
24085,PHC PAHETIA HOSPITAL,Ghazipur,652
24086,PHC PANDEYPUR RADHE COX,Ghazipur,652
24087,PHC RAIPUR HOSPITAL,Ghazipur,652
24088,PHC RAJAPUR HOSPITAL,Ghazipur,652
24089,PHC RANIPUR HOSPITAL,Ghazipur,652
24090,PHC REHATI MALIPUR HOSPITAL,Ghazipur,652
24091,PHC SADIYABAD HOSPITAL,Ghazipur,652
24092,PHC SAHERI HOSPITAL,Ghazipur,652
24093,PHC SHERPUR HOSPITAL,Ghazipur,652
24094,PHC SIKHARI HOSPITAL COX,Ghazipur,652
24095,PHC SIRGITHA HOSPITAL COX,Ghazipur,652
24096,PHC SUKHADEHRA HOSPITAL COX,Ghazipur,652
24097,PHC TAJPUR HOSPITAL,Ghazipur,652
24098,PHC TALVAL HOSPITAL,Ghazipur,652
24099,PHC UTRAW HOSPITAL,Ghazipur,652
24100,PHC UTTAROULI HOSPITAL,Ghazipur,652
24101,PHC VIRPUR HOSPITAL,Ghazipur,652
24102,PHC ZAMANIA HOSPITAL,Ghazipur,652
24103,TRAUMA CENTRE MUHAMMDABAD,Ghazipur,652
24104,.BHAURIGANJ 21 PARASPUR,Gonda,653
24105,.DATAULI 2021 MANKAPUR,Gonda,653
24106,.JHILAHI 2021 MANKAPUR,Gonda,653
24107,.MADHAVPUR 21 BELSAR,Gonda,653
24108,.MANGURABAZAR 21 PARASPUR,Gonda,653
24109,.PAKDI 21 BELSAR,Gonda,653
24110,.PURETIWARI 21 PARASPUR,Gonda,653
24111,.SUNAWLI 21 BELSAR,Gonda,653
24112,.TAMAPAR 2021 MANKAPUR,Gonda,653
24113,.TYROSI 21 PARASPUR,Gonda,653
24114,.VIDYANAGAR 21 MANKAPUR,Gonda,653
24115,BABHANJOT 2021 M,Gonda,653
24116,BABHNAN 2021 CHHAPIYA,Gonda,653
24117,BABU ISHWARSHARAN DH 2021,Gonda,653
24118,BELSAR 2021 M,Gonda,653
24119,CHHAPIYA 2021 M,Gonda,653
24120,CHNDA PUR WAZEERGANJ,Gonda,653
24121,COLONELGANJ 2021 M,Gonda,653
24122,DDUMARIYADEEH 2021,Gonda,653
24123,DHANAWA 2021 M,Gonda,653
24124,DWH 2021 M,Gonda,653
24125,EEMILIYA MISHR 2021,Gonda,653
24126,HALDHARMAU 2021 M,Gonda,653
24127,HATHIYAGARH 21 BABHANJOT X,Gonda,653
24128,INTIATHOK 2021 M,Gonda,653
24129,KATRABAZAR 2021 M,Gonda,653
24130,KHAMARIYA 21 BABHANJOT X,Gonda,653
24131,KHARGUPUR 2021 M,Gonda,653
24132,MADHWABJURG 21 BABHANJOT X,Gonda,653
24133,MAJHARA WAZEERGANJ 2021,Gonda,653
24134,MANKAPUR 2021 M,Gonda,653
24135,MASKANWA 2021 CHHAPIYA,Gonda,653
24136,MUJEHNA 2021 M,Gonda,653
24137,NAWABGANJ 2021,Gonda,653
24138,PANDRIKRIPAL 2021,Gonda,653
24139,PARASPUR 2021 M,Gonda,653
24140,PHC BAALPUR 2021,Gonda,653
24141,PHC BABAGANJ 2021,Gonda,653
24142,PHC BAIJ PUR 2021,Gonda,653
24143,PHC BANGAIN 2021,Gonda,653
24144,PHC BARANV 2021,Gonda,653
24145,PHC BARGADI 2021 M,Gonda,653
24146,PHC BAURIHA 2021,Gonda,653
24147,PHC BHORHA 2021,Gonda,653
24148,PHC BHULAIDEEH 2021,Gonda,653
24149,PHC CHAKRAUT 2021 M,Gonda,653
24150,PHC DEAUWAPASIYA 2021,Gonda,653
24151,PHC DEVTAHA 2021 RUPDH,Gonda,653
24152,PHC DUBAHA BAZAR 2021,Gonda,653
24153,PHC JANKI NAGAR 2021,Gonda,653
24154,PHC KANJEMAU 2021 M,Gonda,653
24155,PHC MUNDERWA MAFI 2021 PNDRI,Gonda,653
24156,PHC NAHVA PARSAURA 2021,Gonda,653
24157,PHC PRAS 2021,Gonda,653
24158,PHC PUREBAHORI 2021 M,Gonda,653
24159,PHC RAMWAPUR NAYAK 2021,Gonda,653
24160,PHC RANGI 2021,Gonda,653
24161,PHC RUPAIDEEH 2021,Gonda,653
24162,PHC TAKIYA MANOHAR JOT,Gonda,653
24163,PHC VISHUNPUR BAIRIYA 2021,Gonda,653
24164,PPANT NAGAR 2021,Gonda,653
24165,PPIPRI 2021,Gonda,653
24166,PPURE TIWARI 2021,Gonda,653
24167,QUAZIDEWAR 2021,Gonda,653
24168,RAILWAY HOSPITAL 2021,Gonda,653
24169,RRAMNAGAR TARHAR 2021,Gonda,653
24170,SC ADAMPUR 2021,Gonda,653
24171,SC ANDHIYARI 2021,Gonda,653
24172,SC ARJUNPUR 2021,Gonda,653
24173,SC BALLIPUR 2021,Gonda,653
24174,SC BHAWANIYAPUR KHURD 2021,Gonda,653
24175,SC CHANDPUR 2021,Gonda,653
24176,SC CHARSADI 2021,Gonda,653
24177,SC DHOBHASARAI 2021,Gonda,653
24178,SC DIXIR 2021,Gonda,653
24179,SC GAURA SINGHPUR 2021,Gonda,653
24180,SC GAURWA JANI 2021,Gonda,653
24181,SC GILAULI 2021,Gonda,653
24182,SC GIRD QZIDWR 2021,Gonda,653
24183,SC JAMTHARA 2021,Gonda,653
24184,SC KANAKPUR NAWABGANJ 2021,Gonda,653
24185,SC KAUDIYA 2021,Gonda,653
24186,SC KESHAVNAGAR PASCHMI 2021,Gonda,653
24187,SC KHIRAORA MOHAN 2021,Gonda,653
24188,SC KINDAURA 2021,Gonda,653
24189,SC KOILI JANGAL 2021,Gonda,653
24190,SC KOOKNAGAR PASCHIMI 2021,Gonda,653
24191,SC KOTKHAS 2021,Gonda,653
24192,SC MAIN CENTRE 1ST 2021,Gonda,653
24193,SC MANDAF 2021,Gonda,653
24194,SC MASAULIYA 2021,Gonda,653
24195,SC PAHADAPUR 2021,Gonda,653
24196,SC RATWAGADHA 2021,Gonda,653
24197,SC TIWARIBAZAR 2021,Gonda,653
24198,SC UJJAINI KALA,Gonda,653
24199,SUB MISHRAOLIYA 2021,Gonda,653
24200,TARABGANJ 2021 M,Gonda,653
24201,TTIKRI 2021,Gonda,653
24202,TTULSIPUR MAJHA 2021,Gonda,653
24203,UPHC BARIYAR PURWA 2021,Gonda,653
24204,VEERPUR 2021 CHHAPIYA,Gonda,653
24205,WAZEERGANJ 2021 M,Gonda,653
24206,BARHALGANJ CHC 18 TO 44,Gorakhpur,654
24207,BRD MEDICAL COLLAGE,Gorakhpur,654
24208,CHC BANSGAON 18 TO 44,Gorakhpur,654
24209,CHC JUNGAL KAURIYA 18 TO 44,Gorakhpur,654
24210,CHC JUNGAL KAURIYA-45,Gorakhpur,654
24211,CHC PIPRAICH -FLW 2ND DOSE,Gorakhpur,654
24212,DIST MALE MRH 18 TO 44 YEAR,Gorakhpur,654
24213,DISTRICT WOMEN HOSPITAL,Gorakhpur,654
24214,MCH WING CAMPIERGANG,Gorakhpur,654
24215,UPHC BICHHIYA 45,Gorakhpur,654
24216,UPHC MOHADDIPUR 18 TO44,Gorakhpur,654
24217,UPHC SANKRMAK ROG COVAXIN 45,Gorakhpur,654
24218,ARTARA PHC MAUDHA,Hamirpur,655
24219,ATGAON PHC NAURANGA,Hamirpur,655
24220,BERI PHC KURARA,Hamirpur,655
24221,BHAMAI PHC MAUDHA,Hamirpur,655
24222,BHAULI PHC KURARA,Hamirpur,655
24223,BHESHAYE PHC SARILA,Hamirpur,655
24224,BIHUNI KALA PHC MUSKRA,Hamirpur,655
24225,BIWAR PHC MUSKURA,Hamirpur,655
24226,CHANDAUT PHC SARILA,Hamirpur,655
24227,CHC KURARA,Hamirpur,655
24228,CHC MUSKURA,Hamirpur,655
24229,CHC NAURANGA,Hamirpur,655
24230,CHHANI CHC,Hamirpur,655
24231,DHAGWAN PHC SARILA,Hamirpur,655
24232,DISTRICT WOMEN HOSPITAL HPR,Hamirpur,655
24233,DMH HPR COVID VACCINATION SITE,Hamirpur,655
24234,GAHROLI PHC MUSKURA,Hamirpur,655
24235,GOHAND PHC,Hamirpur,655
24236,IMILIYA PHC MUSKURA,Hamirpur,655
24237,INGOHTA HWC SUMERPUR,Hamirpur,655
24238,JALALPUR PHC SARILA,Hamirpur,655
24239,KARAHIYA PHC MAUDHA,Hamirpur,655
24240,KUSHMARA PHC -KURARA,Hamirpur,655
24241,MAJHGOVN PHC NAURANGA,Hamirpur,655
24242,MAMNA PHC SARILA,Hamirpur,655
24243,MAUDHA CHC,Hamirpur,655
24244,MAUHAR PHC SUMERPUR,Hamirpur,655
24245,MISREEPUR PHC KURARA,Hamirpur,655
24246,NAYAKPURWA PHC MAUDHA,Hamirpur,655
24247,PACHKHURA BUJURG PHC SUMERPUR,Hamirpur,655
24248,PARA KHERA PHC NAURANGA,Hamirpur,655
24249,PARA PHC KURARA,Hamirpur,655
24250,PATYURA PHC SUMERPUR,Hamirpur,655
24251,PHC SISOLAR,Hamirpur,655
24252,PURENI PHC SARILA,Hamirpur,655
24253,RAHANK PHC GOHAND,Hamirpur,655
24254,RATH CHC COVID VACCINATION,Hamirpur,655
24255,RURIPARA PHC MUSKURA,Hamirpur,655
24256,SARILA CHC,Hamirpur,655
24257,SUMERPUR PHC,Hamirpur,655
24258,TOLARAWAT PHC NAURANGA,Hamirpur,655
24259,UMARIYA PHC GOHAND,Hamirpur,655
24260,URBAN PHC RATH,Hamirpur,655
24261,SIMBHOALI CHC,Hapur,656
24262,APHC ALAMNAGAR (TODERPUR),Hardoi,657
24263,APHC ANANG PUR ( BHARKHANI ),Hardoi,657
24264,APHC BADHA GOUN (HARPALPUR),Hardoi,657
24265,APHC BAMNAKHEDA ( AHIRORI ),Hardoi,657
24266,APHC BANNAPUR(SURSA),Hardoi,657
24267,APHC BEHENDAR,Hardoi,657
24268,APHC BENIGANJ (KOTHAWAN),Hardoi,657
24269,APHC DHIKUNNI (BHARAWAN),Hardoi,657
24270,APHC FATEHPUR GAYAND(TODERPUR,Hardoi,657
24271,APHC FATIYAPUT (SURSA),Hardoi,657
24272,APHC GOPAMAU ( HARIYAWAN ),Hardoi,657
24273,APHC GORI KHALSA (KACHHOUNA),Hardoi,657
24274,APHC GOUSWAN(SANDILA),Hardoi,657
24275,APHC GURRA (SANDI),Hardoi,657
24276,APHC HARRAI (SHAHABAD),Hardoi,657
24277,APHC HARRAIA ( KOTHAWAN),Hardoi,657
24278,APHC ISHRAPUR( MADHOGANJ),Hardoi,657
24279,APHC JARAULI NEVADA( BILGRAM ),Hardoi,657
24280,APHC KALA AM (TADIYAWAN),Hardoi,657
24281,APHC KUTUAPUR( MADHOGANJ ),Hardoi,657
24282,APHC LAMKAN ( SANDI ),Hardoi,657
24283,APHC LONAR ( BAWAN ),Hardoi,657
24284,APHC LUMAMAU (SANDILA ),Hardoi,657
24285,APHC NASEERPUR(MALLAWAN ),Hardoi,657
24286,APHC PARCHAL RASULPUR BILGRAM,Hardoi,657
24287,APHC PURWANVA(MALLAWAN),Hardoi,657
24288,APHC RAIGAI (PIHANI),Hardoi,657
24289,APHC SAKAHA ( BAWAN ),Hardoi,657
24290,APHC SHUKLA PUR ( AHIRORI),Hardoi,657
24291,APHC SUMAI (HARIYAWAN),Hardoi,657
24292,APHC UDHARANPUR (SHAHABAD),Hardoi,657
24293,CHC AHIRORI,Hardoi,657
24294,CHC BAWAN,Hardoi,657
24295,CHC BEHENDAR,Hardoi,657
24296,CHC BHARAWAN,Hardoi,657
24297,CHC BILGRAM,Hardoi,657
24298,CHC HARPAL PUR,Hardoi,657
24299,CHC KACHHOUNA,Hardoi,657
24300,CHC KOTHAWAN,Hardoi,657
24301,CHC MADHUGANJ,Hardoi,657
24302,CHC MALLAWAN,Hardoi,657
24303,CHC SANDI,Hardoi,657
24304,CHC SANDILA,Hardoi,657
24305,CHC SEHBAIJPU HARPALPUR,Hardoi,657
24306,CHC SHAHABAD,Hardoi,657
24307,CHC SURSA,Hardoi,657
24308,DISTRICT JAIL HARDOI,Hardoi,657
24309,HARDOI NURSING HARDOI,Hardoi,657
24310,HWC MALLAWAN ONE,Hardoi,657
24311,HWC ONE CHC AHIRORI,Hardoi,657
24312,HWC TWO CHC AHIRORI,Hardoi,657
24313,PHC BHARKHANI DOSE ONE AND TWO,Hardoi,657
24314,PHC BHARKHANI PALI,Hardoi,657
24315,UPHC ALOO THOK,Hardoi,657
24316,UPHC CHANDIPURWA,Hardoi,657
24317,CHC MAHO 001,Hathras,658
24318,CHC SADABAD. 006,Hathras,658
24319,CHC SIKANDARA RAO 003,Hathras,658
24320,HCW GIJOLI,Hathras,658
24321,HCW LUHETA KALA,Hathras,658
24322,HCW NAGARI PATTI DEVARI,Hathras,658
24323,HCW SIHORI,Hathras,658
24324,HWC DARIYAPUR11,Hathras,658
24325,HWC RAMPUR 01,Hathras,658
24326,HWC RUDAYAN,Hathras,658
24327,HWC SINGHAULI,Hathras,658
24328,MAI- SAHABAD,Hathras,658
24329,PHC HATHRAS JUNCTION,Hathras,658
24330,PHC JATAI,Hathras,658
24331,PHC MAU CHIRAYAL,Hathras,658
24332,PHC UCHA GAON,Hathras,658
24333,CHC KADAURA,Jalaun,659
24334,CHC KALPI,Jalaun,659
24335,CHC KONCH-01,Jalaun,659
24336,CHC MADHOGARH-01,Jalaun,659
24337,CHC RAMPURA-01,Jalaun,659
24338,CHC RAMPURA-02,Jalaun,659
24339,CITIZEN D.E.H ORAI,Jalaun,659
24340,CITIZEN D.H MALE HOSPITAL ORAI,Jalaun,659
24341,COVAXINE D.E.H ORAI,Jalaun,659
24342,COVISHIELD RMC ORAI-01,Jalaun,659
24343,H.C.W BHADEWARA,Jalaun,659
24344,H.C.W VAVLEE,Jalaun,659
24345,H.W.C AMEETA,Jalaun,659
24346,H.W.C ANDA,Jalaun,659
24347,H.W.C CHAUNA,Jalaun,659
24348,H.W.C DHANAURA,Jalaun,659
24349,H.W.C DHUTA,Jalaun,659
24350,H.W.C KARAMCHANDRAPUR,Jalaun,659
24351,H.W.C KHARRA,Jalaun,659
24352,H.W.C MAI,Jalaun,659
24353,H.W.C NINAWALI JAGEER,Jalaun,659
24354,H.W.C TEEHAR,Jalaun,659
24355,HEALTH SUB CENTRE KOTRA,Jalaun,659
24356,HEALTH SUB CENTRE PACHIPURI,Jalaun,659
24357,HWC TEETRA KHALEELPUR,Jalaun,659
24358,NEW PHC JAGGAMANPUR,Jalaun,659
24359,NPHC AIR,Jalaun,659
24360,NPHC BHEND,Jalaun,659
24361,NPHC DIRAWATI,Jalaun,659
24362,NPHC HARDOI GUJAR,Jalaun,659
24363,NPHC INTON,Jalaun,659
24364,NPHC KUDARI,Jalaun,659
24365,NPHC MADORI,Jalaun,659
24366,NPHC NAVLI,Jalaun,659
